,最后收益,最大收益,最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
670,-912.0,365.0,1445.0,-0.6311418685121107,-1.4478026117117486,-465.2682565340028,198.0,0.6818181818181818,0.9095916034500676,60.0,200.0,80.0,0.0
538,-909.0,372.0,1341.0,-0.6778523489932886,-1.164600033579492,-357.99363157626595,198.0,0.696969696969697,0.9049029285949325,55.0,190.0,80.0,0.0
525,-909.0,363.0,1375.0,-0.6610909090909091,-1.6369215594522621,-445.1094442566081,194.0,0.6907216494845361,0.9024526198439242,55.0,180.0,70.0,0.0
801,-901.0,555.0,1514.0,-0.595112285336856,-0.7314953764674293,-283.03388001426526,199.0,0.6733668341708543,0.9160505836575875,65.0,210.0,75.0,0.0
699,-885.0,514.0,1471.0,-0.601631543167913,-0.961037788656736,-295.01734990204204,194.0,0.7010309278350515,0.9106699751861043,60.0,230.0,60.0,0.0
353,-884.0,983.0,1884.0,-0.4692144373673036,0.08870465649075841,41.01343158460277,178.0,0.7359550561797753,0.8852883992222943,45.0,250.0,35.0,0.0
944,-880.0,606.0,1624.0,-0.541871921182266,-0.6544935447415617,-261.66946722924934,199.0,0.6683417085427136,0.9212421663081096,70.0,230.0,75.0,0.0
537,-878.0,419.0,1355.0,-0.647970479704797,-0.8630113813675904,-288.0306518023797,199.0,0.6934673366834171,0.9084468664850136,55.0,190.0,75.0,0.0
516,-878.0,361.0,1366.0,-0.6427525622254758,-1.2502859274033067,-310.83659782593594,198.0,0.6919191919191919,0.9076753175041413,55.0,170.0,80.0,0.0
188,-877.0,888.0,1783.0,-0.4918676388109927,0.1025928809919161,45.29404517644007,178.0,0.7415730337078652,0.8774427694025685,40.0,210.0,35.0,0.0
337,-875.0,478.0,1750.0,-0.5,-1.3152423658661714,-513.9094062776447,194.0,0.7628865979381443,0.8975136446331109,45.0,230.0,65.0,0.0
668,-868.0,557.0,1432.0,-0.6061452513966481,-1.0234823539600468,-325.5024894747324,194.0,0.6752577319587629,0.9124317513649728,60.0,200.0,70.0,0.0
34,-866.0,790.0,1715.0,-0.5049562682215744,0.2003718605101308,83.19252092316671,178.0,0.7528089887640449,0.8685567010309279,35.0,180.0,35.0,0.0
526,-861.0,360.0,1352.0,-0.6368343195266272,-1.1354827026585623,-352.95697261346214,199.0,0.6934673366834171,0.910299727520436,55.0,180.0,75.0,0.0
527,-861.0,361.0,1349.0,-0.6382505559673832,-1.3548693840159705,-386.2750464315985,198.0,0.696969696969697,0.910167818361303,55.0,180.0,80.0,0.0
822,-860.0,653.0,1520.0,-0.5657894736842105,-0.7186385120471518,-252.9886711531247,194.0,0.6701030927835051,0.9193989071038252,65.0,230.0,70.0,0.0
52,-858.0,438.0,1296.0,-0.6620370370370371,-1.5041338650436917,-380.1315785817173,195.0,0.7846153846153846,0.8767064233366864,35.0,190.0,70.0,0.0
823,-858.0,610.0,1526.0,-0.562254259501966,-0.6645302151327804,-252.25595042355806,199.0,0.678391959798995,0.9207729468599034,65.0,230.0,75.0,0.0
546,-858.0,364.0,1598.0,-0.5369211514392991,-1.2526932108803224,-467.99203831243716,194.0,0.711340206185567,0.9082446808510638,55.0,200.0,65.0,0.0
416,-855.0,491.0,1353.0,-0.6319290465631929,-0.6708970240446291,-217.66225585779193,199.0,0.7236180904522613,0.9066605735176511,50.0,190.0,75.0,0.0
933,-852.0,632.0,1669.0,-0.5104853205512283,-0.618329229028909,-250.32973613883627,199.0,0.6683417085427136,0.9238611916565335,70.0,220.0,75.0,0.0
600,-849.0,412.0,1466.0,-0.5791268758526603,-1.2012552925146363,-354.71294851071514,194.0,0.7164948453608248,0.9104477611940298,55.0,250.0,60.0,0.0
186,-844.0,437.0,1398.0,-0.6037195994277539,-1.146388239579605,-329.6869051313285,199.0,0.7738693467336684,0.8932321315623024,40.0,200.0,80.0,0.0
966,-841.0,644.0,1553.0,-0.5415325177076626,-0.6444692697000342,-262.92576502137473,199.0,0.6683417085427136,0.9248900944719859,70.0,250.0,75.0,0.0
405,-838.0,369.0,1253.0,-0.6687948922585794,-0.9392235582561301,-282.5885766688744,199.0,0.7236180904522613,0.9086027647663657,50.0,180.0,75.0,0.0
73,-826.0,451.0,1390.0,-0.5942446043165468,-1.3633461725779004,-394.4677201969348,195.0,0.8051282051282052,0.8856905618599501,35.0,210.0,65.0,0.0
812,-819.0,584.0,1461.0,-0.5605749486652978,-0.6132390927763792,-233.10333056982338,199.0,0.678391959798995,0.9245410628019323,65.0,220.0,75.0,0.0
428,-814.0,438.0,1369.0,-0.5945945945945946,-0.9791439916501389,-310.79472833462245,198.0,0.7323232323232324,0.9111724772753422,50.0,200.0,80.0,0.0
222,-814.0,768.0,1801.0,-0.45197112715158244,-0.6187590758054344,-239.12793815913184,184.0,0.7608695652173914,0.8923923252381591,40.0,240.0,40.0,0.0
835,-810.0,443.0,1435.0,-0.5644599303135889,-1.1802542678737042,-377.2130990370943,198.0,0.6818181818181818,0.9250366032210834,65.0,240.0,80.0,0.0
845,-795.0,628.0,1528.0,-0.5202879581151832,-0.6081632356843406,-236.46676145968902,199.0,0.678391959798995,0.9268599033816425,65.0,250.0,75.0,0.0
912,-790.0,572.0,1648.0,-0.47936893203883496,-1.1649501384646432,-449.6531362750047,198.0,0.6515151515151515,0.9265225933202358,70.0,200.0,80.0,0.0
23,-775.0,757.0,1591.0,-0.4871150219987429,0.18378112440372962,69.56974466094512,178.0,0.7528089887640449,0.8823529411764706,35.0,170.0,35.0,0.0
426,-768.0,420.0,1361.0,-0.5642909625275533,-1.208140715445549,-370.45651177116287,194.0,0.7164948453608248,0.9138598756014552,50.0,200.0,70.0,0.0
122,-766.0,926.0,1896.0,-0.4040084388185654,0.004615177037537532,1.8791944754503054,178.0,0.7191011235955056,0.8901146131805159,40.0,150.0,35.0,0.0
185,-760.0,433.0,1354.0,-0.5612998522895125,-1.0852388966854458,-369.9436382920582,200.0,0.775,0.9046543720988584,40.0,200.0,75.0,0.0
199,-752.0,926.0,1696.0,-0.44339622641509435,0.3421442139819074,145.09029266959692,178.0,0.7415730337078652,0.8948911222780569,40.0,220.0,35.0,0.0
41,-740.0,415.0,1264.0,-0.5854430379746836,-1.586577697139317,-387.52843095933935,195.0,0.7846153846153846,0.8936628825980745,35.0,180.0,70.0,0.0
811,-737.0,627.0,1397.0,-0.5275590551181102,-0.6360520150942547,-220.40803301390864,194.0,0.6701030927835051,0.9314012490241999,65.0,220.0,70.0,0.0
307,-730.0,396.0,1522.0,-0.47963206307490147,-1.162981243244389,-430.9613540889912,199.0,0.7487437185929648,0.9119420989143547,45.0,200.0,80.0,0.0
21,-724.0,348.0,1113.0,-0.6504941599281222,-0.8789649747767221,-184.46195387871742,199.0,0.7788944723618091,0.8988685570610421,35.0,160.0,80.0,0.0
316,-722.0,473.0,1558.0,-0.4634146341463415,-1.2715095459426387,-466.40561532868014,194.0,0.7422680412371134,0.9136220966729441,45.0,210.0,70.0,0.0
12,-709.0,1060.0,1828.0,-0.38785557986870894,0.49860393462896846,215.01958232403467,178.0,0.7415730337078652,0.8910374462860651,35.0,160.0,35.0,0.0
955,-706.0,779.0,1563.0,-0.45169545745361483,-0.3555329132347722,-140.71562556447392,199.0,0.6683417085427136,0.9375175381161724,70.0,240.0,75.0,0.0
216,-706.0,469.0,1583.0,-0.4459886291850916,-1.1261822674275268,-408.660671857125,194.0,0.7938144329896907,0.9145493616483378,40.0,230.0,65.0,0.0
557,-701.0,421.0,1638.0,-0.42796092796092794,-1.0066574663971781,-417.7240411469647,194.0,0.711340206185567,0.925642730496454,55.0,210.0,65.0,0.0
578,-701.0,475.0,1511.0,-0.4639311714096625,-1.0558909440384319,-364.3307875077,194.0,0.711340206185567,0.9258774798343143,55.0,230.0,60.0,0.0
834,-698.0,643.0,1399.0,-0.498927805575411,-0.38086621756991373,-141.23901273221588,199.0,0.678391959798995,0.9362318840579711,65.0,240.0,75.0,0.0
31,-694.0,409.0,1158.0,-0.5993091537132987,-1.0559472425421697,-249.24495968208828,200.0,0.795,0.9041039104601355,35.0,170.0,75.0,0.0
339,-692.0,490.0,1407.0,-0.4918265813788202,-0.7846436078454393,-286.09597098777726,199.0,0.7587939698492462,0.9220314735336194,45.0,230.0,75.0,0.0
101,-686.0,859.0,1552.0,-0.4420103092783505,0.036625769095121066,11.750260526425485,184.0,0.7717391304347826,0.9024884259259259,35.0,240.0,40.0,0.0
547,-684.0,386.0,1150.0,-0.5947826086956521,-0.970029417741868,-266.90664122384896,194.0,0.6907216494845361,0.927536231884058,55.0,200.0,70.0,0.0
711,-683.0,675.0,1538.0,-0.44408322496749025,-0.5866114256764031,-213.12113436679343,194.0,0.7061855670103093,0.932970642578526,60.0,240.0,65.0,0.0
669,-681.0,583.0,1322.0,-0.5151285930408472,-0.5019158455326297,-177.37867805418023,199.0,0.678391959798995,0.933546920214965,60.0,200.0,75.0,0.0
233,-677.0,789.0,1758.0,-0.3850967007963595,-0.45773264258701307,-167.1849390252375,184.0,0.7608695652173914,0.9107741848919898,40.0,250.0,40.0,0.0
45,-664.0,896.0,1595.0,-0.41630094043887145,0.632715324066039,235.67854975938937,178.0,0.7528089887640449,0.8991813220133416,35.0,190.0,35.0,0.0
63,-648.0,438.0,1126.0,-0.5754884547069272,-1.1692103711285362,-278.57843813828975,195.0,0.7846153846153846,0.9068831728696652,35.0,200.0,70.0,0.0
689,-647.0,627.0,1713.0,-0.37769994162288384,-0.7006361787385421,-297.1031545697493,194.0,0.7010309278350515,0.9361944157187176,60.0,220.0,65.0,0.0
317,-647.0,540.0,1398.0,-0.46280400572246067,-0.6620567979516915,-262.9238614416259,199.0,0.7537688442211056,0.9269258459323254,45.0,210.0,75.0,0.0
328,-639.0,543.0,1398.0,-0.4570815450643777,-0.683451502957486,-257.473227146622,199.0,0.7587939698492462,0.9283500238435861,45.0,220.0,75.0,0.0
833,-637.0,689.0,1336.0,-0.47679640718562877,-0.3122223179352144,-106.50586589720669,194.0,0.6701030927835051,0.94115925058548,65.0,240.0,70.0,0.0
361,-635.0,548.0,1337.0,-0.474943904263276,-0.7369247613071391,-268.83598645725743,199.0,0.7587939698492462,0.9288268955650931,45.0,250.0,75.0,0.0
844,-634.0,692.0,1407.0,-0.4506041222459133,-0.35595946305487186,-124.18129860265205,194.0,0.6701030927835051,0.9414519906323185,65.0,250.0,70.0,0.0
53,-633.0,440.0,1073.0,-0.5899347623485555,-0.7957469985893278,-208.3913639542585,200.0,0.795,0.9125328174658008,35.0,190.0,75.0,0.0
210,-611.0,930.0,1559.0,-0.39191789608723543,0.4992809183804381,193.2434961025247,178.0,0.7415730337078652,0.9145728643216081,40.0,230.0,35.0,0.0
54,-604.0,429.0,1106.0,-0.546112115732369,-0.6394655477422834,-151.91858607098362,199.0,0.7839195979899497,0.9160761428372933,35.0,190.0,80.0,0.0
549,-599.0,600.0,1291.0,-0.46398140975987606,-0.5565110145214478,-185.72021546114334,198.0,0.696969696969697,0.9389053416694088,55.0,200.0,80.0,0.0
106,-592.0,516.0,1155.0,-0.5125541125541125,-0.6485719369566696,-154.80215739038206,195.0,0.8102564102564103,0.9186589722451222,35.0,240.0,65.0,0.0
469,-591.0,605.0,1258.0,-0.4697933227344992,-0.4876015468876656,-137.51042337280984,194.0,0.7422680412371134,0.9351595006934813,50.0,240.0,65.0,0.0
722,-585.0,687.0,1512.0,-0.3869047619047619,-0.4401245403985779,-164.45843850881622,194.0,0.7061855670103093,0.9430301786080887,60.0,250.0,65.0,0.0
338,-582.0,500.0,1643.0,-0.3542300669506999,-0.9850664655629299,-394.1543335386668,194.0,0.7422680412371134,0.9311989956057752,45.0,230.0,70.0,0.0
241,-581.0,517.0,1295.0,-0.4486486486486487,-0.849565318557675,-239.28428180390813,199.0,0.7839195979899497,0.9273840769903763,40.0,250.0,80.0,0.0
703,-574.0,642.0,1335.0,-0.4299625468164794,-0.7199996142812163,-227.83643572060453,198.0,0.6868686868686869,0.9451150314660064,60.0,230.0,80.0,0.0
447,-572.0,519.0,1391.0,-0.411214953271028,-0.7387718651612998,-249.1865786048752,194.0,0.7371134020618557,0.9368298368298369,50.0,220.0,65.0,0.0
219,-568.0,530.0,1333.0,-0.42610652663165793,-0.5553746990115555,-159.67000912421437,199.0,0.7839195979899497,0.9290088738907637,40.0,230.0,80.0,0.0
692,-561.0,655.0,1362.0,-0.4118942731277533,-0.6975721228816762,-227.93176755021793,198.0,0.6868686868686869,0.9464562055091302,60.0,220.0,80.0,0.0
42,-561.0,417.0,1099.0,-0.5104640582347588,-0.956799285173328,-242.00048168441333,200.0,0.795,0.9224816913085533,35.0,180.0,75.0,0.0
117,-554.0,528.0,1102.0,-0.5027223230490018,-0.5617117074062752,-133.42137659847435,195.0,0.8102564102564103,0.9238801868645231,35.0,250.0,65.0,0.0
195,-554.0,473.0,1393.0,-0.39770279971284994,-1.0050951025778132,-333.1277899485431,195.0,0.7692307692307693,0.9272965879265093,40.0,210.0,70.0,0.0
480,-553.0,617.0,1285.0,-0.4303501945525292,-0.412350251022135,-116.12964258090214,194.0,0.7422680412371134,0.9395515487748497,50.0,250.0,65.0,0.0
725,-553.0,663.0,1273.0,-0.4344069128043991,-0.8624926400049884,-271.1327179506181,198.0,0.6868686868686869,0.9472815433818219,60.0,250.0,80.0,0.0
548,-550.0,718.0,1326.0,-0.41478129713423834,-0.3652551925642849,-133.69187481763151,199.0,0.6934673366834171,0.9441961852861036,55.0,200.0,75.0,0.0
112,-549.0,880.0,1436.0,-0.38231197771587744,0.2855076169411131,83.69325966031985,184.0,0.7717391304347826,0.9223090277777779,35.0,250.0,40.0,0.0
218,-549.0,549.0,1336.0,-0.41092814371257486,-0.6628455442729144,-229.35217614828468,200.0,0.785,0.9319449609520268,40.0,230.0,75.0,0.0
427,-546.0,771.0,1324.0,-0.4123867069486405,-0.21911070365787874,-80.23387167741966,199.0,0.7236180904522613,0.9419627556266423,50.0,200.0,75.0,0.0
221,-545.0,1050.0,1613.0,-0.337879727216367,0.586533444148414,220.68801207916297,178.0,0.7415730337078652,0.923785594639866,40.0,240.0,35.0,0.0
56,-542.0,1068.0,1645.0,-0.32948328267477206,0.9137760100598429,337.8162049752442,178.0,0.7528089887640449,0.9176773802304427,35.0,200.0,35.0,0.0
350,-538.0,645.0,1337.0,-0.4023934181002244,-0.4677545405032833,-173.60823772978432,199.0,0.7587939698492462,0.9403910348116357,45.0,240.0,75.0,0.0
32,-536.0,418.0,1005.0,-0.5333333333333333,-0.49095418944734653,-96.59219393355534,199.0,0.7788944723618091,0.9251292079899427,35.0,170.0,80.0,0.0
681,-529.0,687.0,1394.0,-0.3794835007173601,-0.6179912812246496,-223.7498112630784,198.0,0.6818181818181818,0.9493920814714746,60.0,210.0,80.0,0.0
483,-526.0,726.0,1259.0,-0.4177918983320095,-0.5780210959742722,-181.36220815250869,198.0,0.7373737373737373,0.9446540880503144,50.0,250.0,80.0,0.0
43,-525.0,418.0,1141.0,-0.4601226993865031,-0.7437583326812954,-169.57083308245603,199.0,0.7839195979899497,0.9270529387244686,35.0,180.0,80.0,0.0
84,-516.0,466.0,1294.0,-0.3987635239567233,-0.8462854941972237,-234.16756596529092,195.0,0.8051282051282052,0.9285911984500415,35.0,220.0,65.0,0.0
217,-503.0,495.0,1476.0,-0.3407859078590786,-0.8618802479910559,-321.69264366006047,195.0,0.7743589743589744,0.9343513442965282,40.0,230.0,70.0,0.0
461,-496.0,756.0,1259.0,-0.39396346306592533,-0.30398275242093975,-96.92058228235044,198.0,0.7373737373737373,0.9480846197827331,50.0,230.0,80.0,0.0
240,-492.0,607.0,1350.0,-0.36444444444444446,-0.6046982163899138,-212.09219161776488,200.0,0.785,0.939010784678319,40.0,250.0,75.0,0.0
679,-484.0,674.0,1267.0,-0.3820047355958958,-0.22867851733103384,-70.35498751788948,194.0,0.6752577319587629,0.9527509449811005,60.0,210.0,70.0,0.0
197,-481.0,617.0,1356.0,-0.3547197640117994,-0.2832629674881107,-94.30632812898027,199.0,0.7738693467336684,0.9391524351676154,40.0,210.0,80.0,0.0
450,-472.0,780.0,1293.0,-0.36504253673627224,-0.26828996409214634,-88.942021870325,198.0,0.7373737373737373,0.9508290451686678,50.0,220.0,80.0,0.0
208,-455.0,643.0,1356.0,-0.3355457227138643,-0.28499897111849387,-90.87531321065819,199.0,0.7788944723618091,0.9428320140721197,40.0,220.0,80.0,0.0
67,-455.0,1038.0,1528.0,-0.29777486910994766,1.0473481926711905,378.50555558128656,178.0,0.7528089887640449,0.9308671922377199,35.0,210.0,35.0,0.0
945,-454.0,908.0,1558.0,-0.2913992297817715,-0.5310925664421227,-207.9273443904608,198.0,0.6565656565656566,0.9598831548198636,70.0,230.0,80.0,0.0
934,-452.0,910.0,1581.0,-0.28589500316255534,-0.5369692573107604,-215.83556498339578,198.0,0.6565656565656566,0.9600778967867575,70.0,220.0,80.0,0.0
967,-446.0,916.0,1496.0,-0.29812834224598933,-0.667436319674301,-265.5498381262476,198.0,0.6565656565656566,0.960662122687439,70.0,250.0,80.0,0.0
327,-445.0,516.0,1523.0,-0.29218647406434667,-0.8891535889441692,-352.1035714120301,194.0,0.7422680412371134,0.9483992467043315,45.0,220.0,70.0,0.0
362,-442.0,616.0,1406.0,-0.31436699857752487,-0.8001615128616091,-301.5288339068774,199.0,0.7537688442211056,0.9470278044103548,45.0,250.0,80.0,0.0
439,-431.0,821.0,1300.0,-0.33153846153846156,-0.1875398194409855,-69.27628306369813,198.0,0.7323232323232324,0.9552410539638707,50.0,210.0,80.0,0.0
232,-430.0,1080.0,1528.0,-0.281413612565445,0.8488844511585768,302.96770861798257,178.0,0.7415730337078652,0.9398380792853155,40.0,250.0,35.0,0.0
196,-415.0,682.0,1329.0,-0.3122648607975922,-0.37779124273890835,-145.36393110060257,200.0,0.775,0.9479362689750345,40.0,210.0,75.0,0.0
700,-412.0,736.0,1603.0,-0.25701809107922646,-0.3703938782012483,-165.15537101278778,194.0,0.7010309278350515,0.9604963805584281,60.0,230.0,65.0,0.0
340,-412.0,646.0,1444.0,-0.2853185595567867,-0.5748775505839074,-217.08720803671918,199.0,0.7537688442211056,0.9506232023010546,45.0,230.0,80.0,0.0
207,-407.0,691.0,1329.0,-0.30624529721595184,-0.38227959733029937,-139.91329680559866,200.0,0.78,0.9492834890965733,40.0,220.0,75.0,0.0
923,-407.0,955.0,1606.0,-0.2534246575342466,-0.47475934732397707,-208.13469100408042,198.0,0.6515151515151515,0.9641453831041258,70.0,210.0,80.0,0.0
437,-404.0,640.0,1162.0,-0.3476764199655766,-0.4175610052164466,-131.30932013024005,194.0,0.7164948453608248,0.9565778664476001,50.0,210.0,70.0,0.0
229,-395.0,704.0,1268.0,-0.3115141955835962,-0.332580791136458,-116.86444289029174,200.0,0.785,0.9510350811949919,40.0,240.0,75.0,0.0
65,-392.0,584.0,1108.0,-0.35379061371841153,-0.15109204637315177,-38.84782940961238,199.0,0.7839195979899497,0.9455328609142698,35.0,200.0,80.0,0.0
329,-388.0,670.0,1467.0,-0.26448534423994546,-0.534579314804201,-209.10864762469373,199.0,0.7537688442211056,0.9534995206136145,45.0,220.0,80.0,0.0
64,-383.0,627.0,1034.0,-0.3704061895551257,-0.324208634289614,-91.98819410029225,200.0,0.795,0.9470775183086915,35.0,200.0,75.0,0.0
360,-372.0,589.0,1556.0,-0.2390745501285347,-0.656435400571868,-270.6004057264866,194.0,0.7422680412371134,0.9575643440050219,45.0,250.0,70.0,0.0
349,-365.0,596.0,1560.0,-0.23397435897435898,-0.6095511739868561,-246.20073271609797,194.0,0.7422680412371134,0.9584431889516635,45.0,240.0,70.0,0.0
1,-363.0,1028.0,1609.0,-0.22560596643878186,0.9532581608716367,320.4294401808169,178.0,0.7303370786516854,0.9433991603172136,35.0,150.0,35.0,0.0
318,-347.0,711.0,1467.0,-0.2365371506475801,-0.44154668403829406,-189.44290881806688,199.0,0.7487437185929648,0.9581423401688782,45.0,210.0,80.0,0.0
458,-337.0,732.0,1339.0,-0.25168035847647496,-0.3345054627669227,-117.2387950479137,194.0,0.7371134020618557,0.9642191142191143,50.0,230.0,65.0,0.0
78,-330.0,1124.0,1489.0,-0.2216252518468771,1.3672921419621926,478.3018030744434,178.0,0.7528089887640449,0.9498180715585204,35.0,220.0,35.0,0.0
680,-327.0,934.0,1319.0,-0.24791508718726307,0.14354995412112329,55.80457970719146,199.0,0.678391959798995,0.9701322860686233,60.0,210.0,75.0,0.0
230,-325.0,773.0,1295.0,-0.25096525096525096,-0.07534279179774682,-23.9087578563191,199.0,0.7839195979899497,0.9593800774903136,40.0,240.0,80.0,0.0
568,-315.0,750.0,1456.0,-0.21634615384615385,-0.492884556933276,-225.00031031592013,194.0,0.711340206185567,0.9684175531914893,55.0,220.0,65.0,0.0
590,-313.0,752.0,1311.0,-0.2387490465293669,-0.2706487891714338,-104.68970723777147,194.0,0.7164948453608248,0.9688874230430959,55.0,240.0,65.0,0.0
558,-309.0,751.0,1092.0,-0.28296703296703296,-0.06589617693438472,-20.362689836922037,194.0,0.6907216494845361,0.9693422519509477,55.0,210.0,70.0,0.0
95,-295.0,646.0,1227.0,-0.2404237978810106,-0.3861952444981131,-111.68990639575006,195.0,0.8051282051282052,0.959175200664268,35.0,230.0,65.0,0.0
239,-293.0,705.0,1437.0,-0.20389700765483645,-0.5107919268451514,-198.13871584788035,195.0,0.7743589743589744,0.9617593317671626,40.0,250.0,70.0,0.0
714,-288.0,928.0,1273.0,-0.22623723487824038,-0.1755179937937668,-61.32263129373949,198.0,0.6868686868686869,0.9746208604147324,60.0,240.0,80.0,0.0
228,-286.0,712.0,1385.0,-0.20649819494584837,-0.4584378558014318,-173.73904283749172,195.0,0.7743589743589744,0.9626729313495171,40.0,240.0,70.0,0.0
702,-284.0,978.0,1320.0,-0.21515151515151515,0.23296861616536546,86.58250929789865,199.0,0.6834170854271356,0.9747588754360764,60.0,230.0,75.0,0.0
74,-284.0,674.0,1077.0,-0.26369545032497677,-0.1598873560010538,-39.43124649736695,195.0,0.7846153846153846,0.9591895387268285,35.0,210.0,70.0,0.0
206,-277.0,721.0,1301.0,-0.212913143735588,-0.5900080911300712,-218.82574603189306,195.0,0.7692307692307693,0.9636482939632545,40.0,220.0,70.0,0.0
582,-261.0,911.0,1226.0,-0.2128874388254486,0.15343480800124928,51.711605352254885,198.0,0.702020202020202,0.9761619679982584,55.0,230.0,80.0,0.0
571,-248.0,924.0,1226.0,-0.20228384991843393,0.14656266278512065,51.616273522641485,198.0,0.702020202020202,0.9775770109937957,55.0,220.0,80.0,0.0
691,-245.0,1017.0,1320.0,-0.1856060606060606,0.2760682412291816,105.73512915163333,199.0,0.6834170854271356,0.9787605171352349,60.0,220.0,75.0,0.0
472,-243.0,1009.0,1259.0,-0.19301032565528198,0.1163629250735207,41.65838385616162,198.0,0.7373737373737373,0.9770154373927958,50.0,240.0,80.0,0.0
604,-240.0,932.0,1226.0,-0.19575856443719414,0.025487552606806376,8.415323122241315,198.0,0.702020202020202,0.978447806683357,55.0,250.0,80.0,0.0
96,-233.0,725.0,1107.0,-0.2104787714543812,-0.10039926155657733,-27.996100208884297,195.0,0.7897435897435897,0.9667190401371233,35.0,230.0,70.0,0.0
724,-221.0,1042.0,1321.0,-0.16729750189250567,0.27246310868117646,102.37169826176769,199.0,0.6834170854271356,0.9812230658731789,60.0,250.0,75.0,0.0
560,-216.0,965.0,1249.0,-0.17293835068054444,0.1380067949809973,55.79822980978097,198.0,0.696969696969697,0.9809147745969068,55.0,210.0,80.0,0.0
701,-215.0,943.0,1230.0,-0.17479674796747968,0.2293874840922175,79.42357196781978,194.0,0.6752577319587629,0.9809953800923982,60.0,230.0,70.0,0.0
601,-215.0,850.0,1264.0,-0.17009493670886075,-0.13777277209737424,-56.02701137979427,194.0,0.7164948453608248,0.9796613896218118,55.0,250.0,65.0,0.0
559,-205.0,1054.0,1317.0,-0.1556567957479119,0.21355504130376646,90.88783237382415,199.0,0.6934673366834171,0.9817983651226158,55.0,210.0,75.0,0.0
438,-201.0,1107.0,1315.0,-0.15285171102661596,0.33490271460503773,144.345835514036,199.0,0.7236180904522613,0.9813778133211472,50.0,210.0,75.0,0.0
459,-199.0,845.0,1167.0,-0.17052270779777207,-0.09296039760434285,-33.97500798947705,194.0,0.7164948453608248,0.9806360755779838,50.0,230.0,70.0,0.0
89,-189.0,1129.0,1353.0,-0.13968957871396895,1.6788020021415613,526.4550065073712,178.0,0.7528089887640449,0.9711946634323831,35.0,230.0,35.0,0.0
460,-181.0,1091.0,1279.0,-0.1415168100078186,0.3590726834326969,146.25675631863425,199.0,0.7286432160804021,0.9837629158623822,50.0,230.0,75.0,0.0
581,-176.0,1036.0,1270.0,-0.13858267716535433,0.2758597159502042,108.28253569790976,199.0,0.6984924623115578,0.9850730124391563,55.0,230.0,75.0,0.0
97,-172.0,839.0,1011.0,-0.17012858555885263,0.16096835249677513,48.60326804348128,200.0,0.805,0.9765443883812901,35.0,230.0,75.0,0.0
120,-172.0,804.0,1048.0,-0.16412213740458015,0.1287462284666893,33.75204831665192,199.0,0.7939698492462312,0.9764157411216234,35.0,250.0,80.0,0.0
351,-159.0,899.0,1406.0,-0.11308677098150782,-0.18637866892993635,-78.50824189820712,199.0,0.7537688442211056,0.9809443911792904,45.0,240.0,80.0,0.0
119,-158.0,854.0,1095.0,-0.14429223744292238,0.1592557904121645,48.06050697284504,200.0,0.805,0.978453566071185,35.0,250.0,75.0,0.0
956,-152.0,1210.0,1496.0,-0.10160427807486631,-0.07110772718349162,-30.98220083461088,198.0,0.6565656565656566,0.9892891918208374,70.0,240.0,80.0,0.0
449,-142.0,1130.0,1279.0,-0.11102423768569195,0.38657947889431804,165.40937617236892,199.0,0.7286432160804021,0.9881912115362781,50.0,220.0,75.0,0.0
570,-137.0,1075.0,1270.0,-0.1078740157480315,0.3095314335887383,127.43515555164444,199.0,0.6984924623115578,0.9892915089237426,55.0,220.0,75.0,0.0
713,-124.0,1139.0,1321.0,-0.09386828160484481,0.5160902602310099,197.59944698924085,199.0,0.6834170854271356,0.991175867022368,60.0,240.0,75.0,0.0
100,-123.0,1208.0,1366.0,-0.09004392386530015,1.8814095278192948,553.8995224840095,178.0,0.7528089887640449,0.981200727713766,35.0,240.0,35.0,0.0
98,-116.0,860.0,1048.0,-0.11068702290076336,0.476253180428961,131.1690665975017,199.0,0.7939698492462312,0.9840943370355136,35.0,230.0,80.0,0.0
482,-104.0,1169.0,1280.0,-0.08125,0.4380422032769383,177.04541265070006,199.0,0.7286432160804021,0.9925059611672534,50.0,250.0,75.0,0.0
690,-92.0,1066.0,1214.0,-0.0757825370675453,0.3147475381060957,112.00421010703583,194.0,0.6752577319587629,0.993910121797564,60.0,220.0,70.0,0.0
579,-80.0,985.0,1389.0,-0.05759539236861051,-0.18730638632701394,-93.05252675895863,194.0,0.711340206185567,0.9944592198581559,55.0,230.0,65.0,0.0
448,-76.0,968.0,1155.0,-0.0658008658008658,-0.0037144823929744423,-1.3943698502609896,194.0,0.7164948453608248,0.995071001056214,50.0,220.0,70.0,0.0
603,-75.0,1115.0,1248.0,-0.06009615384615385,0.41017273645895985,160.40030753697158,199.0,0.6984924623115578,0.9959978366684695,55.0,250.0,75.0,0.0
118,-66.0,892.0,1077.0,-0.06128133704735376,0.27095854844028483,77.75508200213979,195.0,0.7897435897435897,0.9905727753178116,35.0,250.0,70.0,0.0
108,-61.0,951.0,1012.0,-0.06027667984189723,0.4728878935166453,143.2882557003182,200.0,0.805,0.9916814400654574,35.0,240.0,75.0,0.0
107,-59.0,899.0,1077.0,-0.05478180129990715,0.3594059686949713,102.15475501252843,195.0,0.7897435897435897,0.9915726324810741,35.0,240.0,70.0,0.0
