,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
3566,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,290.0,250.0,0.0
206,301.0,454.0,204.0,1.4754901960784315,1.5527593423909436,164.71146177324707,21.0,0.5714285714285714,1.5733333333333335,35.0,200.0,250.0,0.0
3827,301.0,501.0,261.0,1.1532567049808429,1.6979697009824763,201.38277237169362,19.0,0.42105263157894735,1.5180722891566265,65.0,205.0,255.0,0.0
3807,301.0,501.0,261.0,1.1532567049808429,1.6979697009824763,201.38277237169362,19.0,0.42105263157894735,1.5180722891566265,65.0,200.0,255.0,0.0
3787,301.0,501.0,261.0,1.1532567049808429,1.6979697009824763,201.38277237169362,19.0,0.42105263157894735,1.5180722891566265,65.0,195.0,255.0,0.0
166,301.0,454.0,204.0,1.4754901960784315,1.5527593423909436,164.71146177324707,21.0,0.5714285714285714,1.5733333333333335,35.0,190.0,250.0,0.0
186,301.0,454.0,204.0,1.4754901960784315,1.5527593423909436,164.71146177324707,21.0,0.5714285714285714,1.5733333333333335,35.0,195.0,250.0,0.0
3767,301.0,501.0,261.0,1.1532567049808429,1.6979697009824763,201.38277237169362,19.0,0.42105263157894735,1.5180722891566265,65.0,190.0,255.0,0.0
226,301.0,454.0,204.0,1.4754901960784315,1.5527593423909436,164.71146177324707,21.0,0.5714285714285714,1.5733333333333335,35.0,205.0,250.0,0.0
3020,302.0,304.0,305.0,0.9901639344262295,-0.00038048641216537076,-0.03227285569383398,26.0,0.4230769230769231,1.4253521126760564,60.0,155.0,220.0,0.0
3686,303.0,515.0,265.0,1.1433962264150943,1.1281707359708966,153.16211459457458,21.0,0.42857142857142855,1.5008264462809917,65.0,170.0,250.0,0.0
3040,303.0,306.0,305.0,0.9934426229508196,-0.000279312208466646,-0.02369979945254714,26.0,0.4230769230769231,1.4267605633802818,60.0,160.0,220.0,0.0
686,305.0,465.0,204.0,1.4950980392156863,1.0444096339607623,128.22145440903344,21.0,0.5238095238095238,1.5888030888030888,40.0,170.0,250.0,0.0
1947,306.0,496.0,216.0,1.4166666666666667,1.9430927925464787,208.57230129360053,19.0,0.47368421052631576,1.5604395604395604,50.0,185.0,255.0,0.0
1927,306.0,496.0,216.0,1.4166666666666667,1.9430927925464787,208.57230129360053,19.0,0.47368421052631576,1.5604395604395604,50.0,180.0,255.0,0.0
1207,307.0,462.0,204.0,1.5049019607843137,1.8578639971578876,186.55176486390098,19.0,0.47368421052631576,1.6395833333333334,45.0,150.0,255.0,0.0
4567,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,240.0,255.0,0.0
4527,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,230.0,255.0,0.0
4467,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,215.0,255.0,0.0
4587,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,245.0,255.0,0.0
4447,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,210.0,255.0,0.0
4547,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,235.0,255.0,0.0
4507,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,225.0,255.0,0.0
2466,308.0,487.0,233.0,1.3218884120171674,1.2136225880705098,147.87821258030004,21.0,0.47619047619047616,1.534722222222222,55.0,165.0,250.0,0.0
4487,308.0,459.0,276.0,1.1159420289855073,1.8190627575661251,200.71434261656532,19.0,0.42105263157894735,1.5,70.0,220.0,255.0,0.0
3706,308.0,520.0,265.0,1.1622641509433962,1.1612009382682125,157.94213302826654,21.0,0.42857142857142855,1.509090909090909,65.0,175.0,250.0,0.0
2446,308.0,487.0,233.0,1.3218884120171674,1.2136225880705098,147.87821258030004,21.0,0.47619047619047616,1.534722222222222,55.0,160.0,250.0,0.0
4506,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,225.0,250.0,0.0
4566,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,240.0,250.0,0.0
4526,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,230.0,250.0,0.0
4546,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,235.0,250.0,0.0
4586,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,245.0,250.0,0.0
4446,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,210.0,250.0,0.0
4466,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,215.0,250.0,0.0
4486,309.0,525.0,272.0,1.1360294117647058,1.5733541254956376,197.11118573102556,21.0,0.42857142857142855,1.4544117647058823,70.0,220.0,250.0,0.0
706,310.0,470.0,204.0,1.5196078431372548,1.081410270575814,133.0014728427254,21.0,0.5238095238095238,1.5984555984555984,40.0,175.0,250.0,0.0
615,310.0,352.0,316.0,0.9810126582278481,0.8945708974578573,93.32365487311785,19.0,0.5263157894736842,1.640495867768595,40.0,150.0,295.0,0.0
3060,310.0,312.0,305.0,1.0163934426229508,0.00042544501449222723,0.03619117313312553,26.0,0.4230769230769231,1.4366197183098592,60.0,165.0,220.0,0.0
1806,311.0,484.0,233.0,1.3347639484978542,1.1846554159184224,144.78396917219754,21.0,0.47619047619047616,1.572744014732965,50.0,150.0,250.0,0.0
3280,312.0,386.0,305.0,1.022950819672131,0.7271682548173547,61.73527736222205,26.0,0.4230769230769231,1.4394366197183097,60.0,220.0,220.0,0.0
3300,312.0,386.0,305.0,1.022950819672131,0.7271682548173547,61.73527736222205,26.0,0.4230769230769231,1.4394366197183097,60.0,225.0,220.0,0.0
3320,312.0,386.0,305.0,1.022950819672131,0.7271682548173547,61.73527736222205,26.0,0.4230769230769231,1.4394366197183097,60.0,230.0,220.0,0.0
3386,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,245.0,250.0,0.0
3160,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,190.0,220.0,0.0
3366,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,240.0,250.0,0.0
3346,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,235.0,250.0,0.0
